QGC WPL 110
1	0	3	16	0.0	0.0	0.0	0.0	50.93720093	-1.40509084	100.0	1
2	0	3	16	0.0	0.0	0.0	0.0	50.93720093	-1.40511935	100.0	1
3	0	3	16	0.0	0.0	0.0	0.0	50.93720093	-1.40514786	100.0	1
4	0	3	16	0.0	0.0	0.0	0.0	50.93720093	-1.40517637	100.0	1
5	0	3	16	0.0	0.0	0.0	0.0	50.93720093	-1.40520489	100.0	1
6	0	3	16	0.0	0.0	0.0	0.0	50.93720093	-1.40523340	100.0	1
7	0	3	16	0.0	0.0	0.0	0.0	50.93718297	-1.40531893	100.0	1
8	0	3	16	0.0	0.0	0.0	0.0	50.93718297	-1.40529042	100.0	1
9	0	3	16	0.0	0.0	0.0	0.0	50.93718297	-1.40526191	100.0	1
10	0	3	16	0.0	0.0	0.0	0.0	50.93718297	-1.40523340	100.0	1
11	0	3	16	0.0	0.0	0.0	0.0	50.93718297	-1.40520489	100.0	1
12	0	3	16	0.0	0.0	0.0	0.0	50.93718297	-1.40517637	100.0	1
13	0	3	16	0.0	0.0	0.0	0.0	50.93718297	-1.40514786	100.0	1
14	0	3	16	0.0	0.0	0.0	0.0	50.93718297	-1.40511935	100.0	1
15	0	3	16	0.0	0.0	0.0	0.0	50.93718297	-1.40509084	100.0	1
16	0	3	16	0.0	0.0	0.0	0.0	50.93716500	-1.40509084	100.0	1
17	0	3	16	0.0	0.0	0.0	0.0	50.93716500	-1.40511935	100.0	1
18	0	3	16	0.0	0.0	0.0	0.0	50.93716500	-1.40514786	100.0	1
19	0	3	16	0.0	0.0	0.0	0.0	50.93716500	-1.40517637	100.0	1
20	0	3	16	0.0	0.0	0.0	0.0	50.93716500	-1.40520489	100.0	1
21	0	3	16	0.0	0.0	0.0	0.0	50.93716500	-1.40523340	100.0	1
22	0	3	16	0.0	0.0	0.0	0.0	50.93716500	-1.40526191	100.0	1
23	0	3	16	0.0	0.0	0.0	0.0	50.93716500	-1.40529042	100.0	1
24	0	3	16	0.0	0.0	0.0	0.0	50.93716500	-1.40531893	100.0	1
25	0	3	16	0.0	0.0	0.0	0.0	50.93714704	-1.40531893	100.0	1
26	0	3	16	0.0	0.0	0.0	0.0	50.93714704	-1.40529042	100.0	1
27	0	3	16	0.0	0.0	0.0	0.0	50.93714704	-1.40526191	100.0	1
28	0	3	16	0.0	0.0	0.0	0.0	50.93714704	-1.40523340	100.0	1
29	0	3	16	0.0	0.0	0.0	0.0	50.93714704	-1.40520489	100.0	1
30	0	3	16	0.0	0.0	0.0	0.0	50.93714704	-1.40517637	100.0	1
31	0	3	16	0.0	0.0	0.0	0.0	50.93714704	-1.40514786	100.0	1
32	0	3	16	0.0	0.0	0.0	0.0	50.93714704	-1.40511935	100.0	1
33	0	3	16	0.0	0.0	0.0	0.0	50.93714704	-1.40509084	100.0	1
34	0	3	16	0.0	0.0	0.0	0.0	50.93712907	-1.40506233	100.0	1
35	0	3	16	0.0	0.0	0.0	0.0	50.93712907	-1.40509084	100.0	1
36	0	3	16	0.0	0.0	0.0	0.0	50.93712907	-1.40511935	100.0	1
37	0	3	16	0.0	0.0	0.0	0.0	50.93712907	-1.40514786	100.0	1
38	0	3	16	0.0	0.0	0.0	0.0	50.93712907	-1.40517637	100.0	1
39	0	3	16	0.0	0.0	0.0	0.0	50.93712907	-1.40520489	100.0	1
40	0	3	16	0.0	0.0	0.0	0.0	50.93712907	-1.40523340	100.0	1
41	0	3	16	0.0	0.0	0.0	0.0	50.93712907	-1.40526191	100.0	1
42	0	3	16	0.0	0.0	0.0	0.0	50.93712907	-1.40529042	100.0	1
43	0	3	16	0.0	0.0	0.0	0.0	50.93712907	-1.40531893	100.0	1
44	0	3	16	0.0	0.0	0.0	0.0	50.93711110	-1.40531893	100.0	1
45	0	3	16	0.0	0.0	0.0	0.0	50.93711110	-1.40529042	100.0	1
46	0	3	16	0.0	0.0	0.0	0.0	50.93711110	-1.40526191	100.0	1
47	0	3	16	0.0	0.0	0.0	0.0	50.93711110	-1.40523340	100.0	1
48	0	3	16	0.0	0.0	0.0	0.0	50.93711110	-1.40520489	100.0	1
49	0	3	16	0.0	0.0	0.0	0.0	50.93711110	-1.40517637	100.0	1
50	0	3	16	0.0	0.0	0.0	0.0	50.93711110	-1.40514786	100.0	1
51	0	3	16	0.0	0.0	0.0	0.0	50.93711110	-1.40511935	100.0	1
52	0	3	16	0.0	0.0	0.0	0.0	50.93711110	-1.40509084	100.0	1
53	0	3	16	0.0	0.0	0.0	0.0	50.93711110	-1.40506233	100.0	1
54	0	3	16	0.0	0.0	0.0	0.0	50.93709314	-1.40506233	100.0	1
55	0	3	16	0.0	0.0	0.0	0.0	50.93709314	-1.40509084	100.0	1
56	0	3	16	0.0	0.0	0.0	0.0	50.93709314	-1.40511935	100.0	1
57	0	3	16	0.0	0.0	0.0	0.0	50.93709314	-1.40514786	100.0	1
58	0	3	16	0.0	0.0	0.0	0.0	50.93709314	-1.40517637	100.0	1
59	0	3	16	0.0	0.0	0.0	0.0	50.93709314	-1.40520489	100.0	1
60	0	3	16	0.0	0.0	0.0	0.0	50.93709314	-1.40523340	100.0	1
61	0	3	16	0.0	0.0	0.0	0.0	50.93709314	-1.40526191	100.0	1
62	0	3	16	0.0	0.0	0.0	0.0	50.93709314	-1.40529042	100.0	1
63	0	3	16	0.0	0.0	0.0	0.0	50.93709314	-1.40531893	100.0	1
64	0	3	16	0.0	0.0	0.0	0.0	50.93707517	-1.40531893	100.0	1
65	0	3	16	0.0	0.0	0.0	0.0	50.93707517	-1.40529042	100.0	1
66	0	3	16	0.0	0.0	0.0	0.0	50.93707517	-1.40526191	100.0	1
67	0	3	16	0.0	0.0	0.0	0.0	50.93707517	-1.40523340	100.0	1
68	0	3	16	0.0	0.0	0.0	0.0	50.93707517	-1.40520489	100.0	1
69	0	3	16	0.0	0.0	0.0	0.0	50.93707517	-1.40517637	100.0	1
